,tokens,ner_tags,langs,spans
1653,"['संजीव', 'कुमार', '-', 'चिकीत्सक']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: संजीव कुमार']
1654,"['डिस्क्रीट', 'फुरिअर', 'रूपान्तर', '(', 'DFT', ')']","[3, 4, 4, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: डिस्क्रीट फुरिअर रूपान्तर']
1655,"['मुहम्मद', 'अली', 'पाशा', '(', '1769', '-', '1849', ')', '-', 'आधुनिक', 'मिस्र', 'के', 'संस्थापक']","[1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: मुहम्मद अली पाशा', 'LOC: मिस्र']"
1656,"['राष्ट्रसंत', 'तुकादोजी', 'महाराज', 'नागपुर', 'विश्वविद्यालय', ':', 'नागपुर', 'विश्वविद्यालय', ',', 'नागपुर']","[3, 4, 4, 4, 4, 4, 4, 4, 4, 5]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['ORG: राष्ट्रसंत तुकादोजी महाराज नागपुर विश्वविद्यालय : नागपुर विश्वविद्यालय ,', 'LOC: नागपुर']"
1657,"['कानपुर', 'सेंट्रल', 'रेलवे', 'स्टेशन']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: कानपुर सेंट्रल रेलवे स्टेशन']
1658,"['मिर्ज़ा', 'मुहम्मद', 'रफ़ी', 'सौदा']","[1, 2, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: मिर्ज़ा मुहम्मद रफ़ी सौदा']
1659,"[""'"", ""''"", 'बेबी', 'टीवी', ""''"", ""'""]","[0, 0, 3, 4, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: बेबी टीवी']
1660,"['गृह', 'मंत्रालय', ',', 'भारत', 'सरकार']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']","['ORG: गृह मंत्रालय , भारत सरकार']"
1661,"['सरदार', 'वल्लभभाई', 'राष्ट्रीय', 'प्रौद्योगिकी', 'संस्थान', ',', 'सूरत']","[3, 4, 4, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['ORG: सरदार वल्लभभाई राष्ट्रीय प्रौद्योगिकी संस्थान , सूरत']"
1662,"['मल्लिकार्जुन', 'बी', 'मंसूर']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: मल्लिकार्जुन बी मंसूर']
1663,"['सायरा', 'बानो', '-', 'सीमा']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: सायरा बानो']
1664,"[""'"", ""''"", 'भोपाल', ""''"", ""'""]","[0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: भोपाल']
1665,"[""'"", ""''"", 'कनाडा', 'कुलयोग', ""''"", ""'""]","[0, 0, 5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: कनाडा']
1666,"[""'"", ""''"", 'इतिवृत्त', ""''"", ""'"", 'घटनाओं', 'का', 'अनवरत', 'कालानुक्रमिक', 'विवरण', 'प्रस्तुत', 'करते', 'हैं', '।', 'ये', ""'"", ""''"", 'इतिवृत्त', ""''"", ""'"", 'मुग़ल', 'राज्य', 'की', 'संस्थाओं', 'के', 'बारे', 'में', 'महत्त्वपूर्ण', 'जानकारी', 'देते', 'हैं', '।']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: मुग़ल राज्य']
1667,"['सारन', ',', 'बिहार', 'का', 'एक', 'प्रखण्ड।']","[5, 0, 5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: सारन', 'LOC: बिहार']"
1668,"['इन्होने', 'ही', 'सबसे', 'पहले', 'श्वेत', 'सागर', 'को', 'पार', 'किया', 'और', 'रूस', 'से', 'सम्बन्ध', 'स्थापित', 'किये।']","[0, 0, 0, 0, 5, 6, 0, 0, 0, 0, 5, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: श्वेत सागर', 'LOC: रूस']"
1669,"['अल्बर्ट', 'अब्राहम', 'मिशेलसन']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: अल्बर्ट अब्राहम मिशेलसन']
1670,"[""''कांग्रेस"", ""''"", 'भारतीय', 'राष्ट्रीय', 'कांग्रेस']","[0, 0, 3, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: भारतीय राष्ट्रीय कांग्रेस']
1671,"['कर्नल', 'गुरबख्श', 'सिंह', 'ढिल्लों']","[1, 2, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: कर्नल गुरबख्श सिंह ढिल्लों']
1672,"[""'"", ""''"", 'जॉर्ज', 'वॉकर', 'बुश', ""''"", ""'"", '(', 'जन्म', '1946', ')']","[0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: जॉर्ज वॉकर बुश']
1673,"['विजू', 'खोटे', '-', 'पुलिस', 'इंस्पेक्टर']","[1, 2, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: विजू खोटे']
1674,"['दस', 'प्रतिनिधि', 'कहानियाँ', 'विष्णु', 'प्रभाकर', 'द्वारा', 'रचित', 'कहानी', 'संग्रह', 'है।']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: विष्णु प्रभाकर']
1675,"['पर्ल', 'जैम', ""''"", '(', '2006', ')']","[3, 4, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['ORG: पर्ल जैम']
1676,"['अल्ताई', 'पर्वत', 'शृंखला']","[5, 6, 6]","['hi', 'hi', 'hi']",['LOC: अल्ताई पर्वत शृंखला']
1677,"[""''संगीतकार"", ""''"", '—', 'लक्ष्मीकांत-प्यारेलाल']","[0, 0, 0, 3]","['hi', 'hi', 'hi', 'hi']",['ORG: लक्ष्मीकांत-प्यारेलाल']
1678,"['बंगलौर', 'सिटी', 'जंक्शन', 'रेलवे', 'स्टेशन']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: बंगलौर सिटी जंक्शन रेलवे स्टेशन']
1679,"['नेहा', 'धूपिया', '-', 'अतिथि', 'भूमिका', '(', 'गीत', ')']","[1, 2, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: नेहा धूपिया']
1680,"['दरभंगा', ',', 'बिहार', 'का', 'एक', 'प्रखण्ड।']","[5, 0, 5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: दरभंगा', 'LOC: बिहार']"
1681,"['के', ""'"", ""''"", 'गोरान', 'इवानिसेविक', ""''"", ""'"", 'ने', 'के', 'पैट्रिक', 'रैफ्टर', 'को', '6-3', '3-6', '6-3', '2-6', '9-7', 'हराया', '।']","[0, 0, 0, 1, 2, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: गोरान इवानिसेविक', 'ORG: पैट्रिक रैफ्टर']"
1682,"['राष्ट्रीय', 'राजमार्ग', '१५२']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: राष्ट्रीय राजमार्ग १५२']
1683,"['राष्ट्रीय', 'राजमार्ग', '६']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: राष्ट्रीय राजमार्ग ६']
1684,"['राणा', 'रतन', 'सिंह', '(', '1527-1531', ')']","[1, 2, 2, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: राणा रतन सिंह']
1685,"['इफ़्तेख़ार', '-', 'पुलिस', 'मुख्य']","[1, 0, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: इफ़्तेख़ार']
1686,"['इगोर', 'वाइ', 'टाम']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: इगोर वाइ टाम']
1687,"['ग्रीनविच', 'मीन', 'टाइम']","[5, 6, 6]","['hi', 'hi', 'hi']",['LOC: ग्रीनविच मीन टाइम']
1688,"['औरंगाबाद', ',', 'महाराष्ट्र']","[5, 6, 6]","['hi', 'hi', 'hi']","['LOC: औरंगाबाद , महाराष्ट्र']"
1689,"['मीनाक्षी', 'सुन्दरेश्वर', 'मन्दिर']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: मीनाक्षी सुन्दरेश्वर मन्दिर']
1690,"['शबाना', 'आज़मी', ',', 'स्मिता', 'पाटिल']","[1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: शबाना आज़मी', 'PER: स्मिता पाटिल']"
1691,"['महादेवी', 'वर्मा', 'के', 'आठ', 'कविता', 'संग्रह', 'हैं-']","[1, 2, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['PER: महादेवी वर्मा']
1692,"['अनुप्रेषित', 'पुरुषोत्तम', 'लक्ष्मण', 'देशपांडे']","[0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: पुरुषोत्तम लक्ष्मण देशपांडे']
1693,"[""'"", ""''"", 'नेपाल', ""''"", ""'""]","[0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: नेपाल']
1694,"['बहत्तिन', 'डुरान', '(', 'तुर्की', ')']","[0, 0, 0, 5, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: तुर्की']
1695,"['आमिर', 'ख़ान', ',', 'मनीषा', 'कोइराला']","[1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: आमिर ख़ान', 'PER: मनीषा कोइराला']"
1696,"['अनुप्रेषित', 'पालामऊ', 'व्याघ्र', 'आरक्षित', 'वन']","[0, 3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: पालामऊ व्याघ्र आरक्षित वन']
1697,"['मलयालम', 'साहित्य', 'का', 'इतिहास']","[1, 2, 2, 2]","['hi', 'hi', 'hi', 'hi']",['PER: मलयालम साहित्य का इतिहास']
1698,"[""'"", ""''"", 'मिलान', ""''"", ""'"", 'इटली', ""''"", '(', '2000', 'से', ')', ""''""]","[0, 0, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: मिलान', 'LOC: इटली']"
1699,"[""'"", ""''"", 'पश्चिम', 'बंगाल', ""''"", ""'""]","[0, 0, 5, 6, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: पश्चिम बंगाल']
1700,"['रॉकी', 'पर्वत', 'शृंखला']","[5, 6, 6]","['hi', 'hi', 'hi']",['LOC: रॉकी पर्वत शृंखला']
1701,"['सेबेस्तियन', 'लारूह', 'एलेक्स', 'ओ', 'ब्रायन']","[1, 2, 1, 2, 2]","['hi', 'hi', 'hi', 'hi', 'hi']","['PER: सेबेस्तियन लारूह', 'PER: एलेक्स ओ ब्रायन']"
1702,"['कान्हा', 'राष्ट्रीय', 'उद्यान']","[3, 4, 4]","['hi', 'hi', 'hi']",['ORG: कान्हा राष्ट्रीय उद्यान']
1703,"['भूपेंद्र', 'सिंह', 'हुड्डा']","[1, 2, 2]","['hi', 'hi', 'hi']",['PER: भूपेंद्र सिंह हुड्डा']
1704,"['गृह', 'मंत्रालय', ',', 'भारत', 'सरकार']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']","['ORG: गृह मंत्रालय , भारत सरकार']"
1705,"['अरुणा', 'ईरानी', ',', 'माला', 'सिन्हा', ',', 'संजीव', 'कुमार']","[1, 2, 0, 1, 2, 0, 1, 2]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: अरुणा ईरानी', 'PER: माला सिन्हा', 'PER: संजीव कुमार']"
1706,"['चाँदनी', 'चौक', ',', 'दिल्ली']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']","['ORG: चाँदनी चौक , दिल्ली']"
1707,"['अंतरा', 'माली', '-', 'चुटकी']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: अंतरा माली']
1708,"['निचली', 'दिबांग', 'घाटी', 'जिला']","[5, 6, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: निचली दिबांग घाटी जिला']
1709,"['रति', 'अग्निहोत्री', '-', 'रूपा']","[1, 2, 0, 0]","['hi', 'hi', 'hi', 'hi']",['PER: रति अग्निहोत्री']
1710,"[""'"", ""''"", 'पूर्ण', ""''"", ""'"", ""'"", ""''"", 'भारत', ""''"", ""'""]","[0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']",['LOC: भारत']
1711,"['अर्जेंटीना', 'राष्ट्रीय', 'फुटबॉल', 'टीम']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: अर्जेंटीना राष्ट्रीय फुटबॉल टीम']
1712,"['नीदरलैंड्स', '(', '1925', ')']","[5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi']",['LOC: नीदरलैंड्स']
1713,"['अनुप्रेषित', 'धारचूला', '(', 'देहात', ')', ',', 'धारचुला', 'तहसील']","[0, 5, 6, 6, 6, 6, 6, 6]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: धारचूला ( देहात ) , धारचुला तहसील']"
1714,"['१९९२', 'विम्बलडन', 'टेनिस', 'प्रतियोगिता']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: १९९२ विम्बलडन टेनिस प्रतियोगिता']
1715,"[""''संगीतकार"", ""''"", '-', 'लक्ष्मीकांत-प्यारेलाल']","[0, 0, 0, 3]","['hi', 'hi', 'hi', 'hi']",['ORG: लक्ष्मीकांत-प्यारेलाल']
1716,"['तमिल', 'नाडु', '(', '132', ')']","[5, 6, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi']",['LOC: तमिल नाडु']
1717,"['भारत', 'भूषण', '(', 'योगी', ')']","[1, 2, 2, 2, 2]","['hi', 'hi', 'hi', 'hi', 'hi']",['PER: भारत भूषण ( योगी )']
1718,"['मधेपुरा', ',', 'बिहार', 'का', 'एक', 'प्रखण्ड।']","[5, 0, 5, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['LOC: मधेपुरा', 'LOC: बिहार']"
1719,"['मंडी', 'लोक', 'सभा', 'निर्वाचन', 'क्षेत्र']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: मंडी लोक सभा निर्वाचन क्षेत्र']
1720,"['दक्षिण', 'अफ़्रीका', 'के', 'प्रान्त']","[5, 6, 6, 6]","['hi', 'hi', 'hi', 'hi']",['LOC: दक्षिण अफ़्रीका के प्रान्त']
1721,"['लोहरदगा', 'लोक', 'सभा', 'निर्वाचन', 'क्षेत्र']","[3, 4, 4, 4, 4]","['hi', 'hi', 'hi', 'hi', 'hi']",['ORG: लोहरदगा लोक सभा निर्वाचन क्षेत्र']
1722,"['स्टेफी', 'ग्राफ', 'ने', 'मोनिका', 'सेलेस', 'को', '6–4', ',', '6–3', 'से', 'हराया।']","[1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: स्टेफी ग्राफ', 'PER: मोनिका सेलेस']"
1723,"['अंतरराष्ट्रीय', 'व्यापार', 'मशीन', 'निगम']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']",['ORG: अंतरराष्ट्रीय व्यापार मशीन निगम']
1724,"['लक्ष्मण', 'मन्दिर', ',', 'खजुराहो']","[5, 6, 6, 6]","['hi', 'hi', 'hi', 'hi']","['LOC: लक्ष्मण मन्दिर , खजुराहो']"
1725,"['सिद्धिविनायक', 'मंदिर', ',', 'मुंबई']","[3, 4, 4, 4]","['hi', 'hi', 'hi', 'hi']","['ORG: सिद्धिविनायक मंदिर , मुंबई']"
1726,"['पॉल', 'हैनली', '/', 'केविन', 'उलियेट', ""''"", '(', 'दूसरा', 'राउंड', ')']","[1, 2, 0, 1, 2, 0, 0, 0, 0, 0]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: पॉल हैनली', 'PER: केविन उलियेट']"
1727,"['जॉनी', 'डेप', '-', 'कप्तान', 'जैक', 'स्पैरो।']","[1, 2, 0, 1, 2, 2]","['hi', 'hi', 'hi', 'hi', 'hi', 'hi']","['PER: जॉनी डेप', 'PER: कप्तान जैक स्पैरो।']"
